EstablishmentID,InspectionID,Zip,TypeDescription,Latitude,Longitude,Inspection,Score
95291,1200148,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,100
95291,1215627,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,99
95292,1200147,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,99
95292,1215628,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,97
95293,1200145,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,98
95293,1214126,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,89
95293,1214937,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-08-01,100
95293,1215023,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-08-01,100
95294,1200129,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,98
95294,1214125,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,100
95295,1200140,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,100
95295,1214118,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,98
95296,1200133,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,96
95296,1214938,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-08-01,98
95296,1215024,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-08-01,98
95296,1215626,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,93
95298,1200162,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,97
95298,1214119,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,97
95300,1200126,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,98
95300,1214121,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,98
95301,1211480,40299,FOOD SERVICE,38.2047000,-85.5787000,2016-07-19,100
95301,1259042,40299,FOOD SERVICE,38.2047000,-85.5787000,2017-01-19,100
95306,1232981,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-06-23,97
95306,1260829,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2017-01-17,97
95310,1198153,40272,FOOD SERVICE,38.0989000,-85.8724000,2016-06-01,98
95310,1247370,40272,FOOD SERVICE,38.0989000,-85.8724000,2016-11-30,100
95316,1200138,40209,FOOD SERVICE,38.2003000,-86.0545000,2016-05-31,96
95316,1214113,40209,FOOD SERVICE,38.2003000,-86.0545000,2016-07-26,100
95317,1200157,40209,FOOD SERVICE,38.2003000,-85.0545000,2016-05-31,99
95317,1214116,40209,FOOD SERVICE,38.2003000,-85.0545000,2016-07-26,94
95319,1200142,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,92
95319,1215640,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-07-26,98
95321,1200165,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,99
95326,1200168,40209,FOOD SERVICE,38.2003000,-86.7407000,2016-05-31,100
95326,1214124,40209,FOOD SERVICE,38.2003000,-86.7407000,2016-07-26,100
95348,1207599,40206,FOOD SERVICE,38.2569000,-85.7169000,2016-07-05,97
95348,1261666,40206,FOOD SERVICE,38.2569000,-85.7169000,2017-01-30,93
95357,1226273,40222,FOOD SERVICE,38.2497000,-85.5801000,2016-09-13,100
95357,1260576,40222,FOOD SERVICE,38.2497000,-85.5801000,2017-01-24,100
95358,1209041,40241,FOOD SERVICE,38.3039000,-85.5339000,2016-07-11,95
95358,1253756,40241,FOOD SERVICE,38.3039000,-85.5339000,2016-12-20,97
95360,1200144,40209,FOOD SERVICE,38.2003000,-85.7407000,2016-05-31,100
95370,1203826,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-06-09,100
95429,1209894,40207,FOOD SERVICE,38.2500000,-85.6307000,2016-07-13,97
95429,1259522,40207,FOOD SERVICE,38.2500000,-85.6307000,2017-01-20,98
95430,1229654,40207,FOOD SERVICE,38.2580000,-85.6391000,2016-09-22,94
95430,1261664,40207,FOOD SERVICE,38.2580000,-85.6391000,2017-01-30,97
95463,1217456,40222,FOOD SERVICE,38.2245000,-85.5759000,2016-08-10,96
95463,1262048,40222,FOOD SERVICE,38.2245000,-85.5759000,2017-01-31,98
95489,1235589,40220,FOOD SERVICE,38.2174000,-85.5871000,2016-10-17,100
95492,1205602,40118,FOOD SERVICE,38.1068000,-85.7245000,2016-06-27,96
95492,1258452,40118,FOOD SERVICE,38.1068000,-85.7245000,2017-01-17,97
95493,1213673,40215,PRE-PACKAGED RETAIL,38.1963000,-85.7961000,2016-07-26,96
95493,1267010,40215,PRE-PACKAGED RETAIL,38.1963000,-85.7961000,2017-02-20,89
95494,1193570,40212,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2637000,-85.8160000,2016-05-13,100
95494,1233313,40212,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2637000,-85.8160000,2016-10-04,100
95526,1215904,40210,FOOD SERVICE,38.2271000,-85.7913000,2016-08-03,100
95526,1256198,40210,FOOD SERVICE,38.2271000,-85.7913000,2017-01-06,98
95527,1256182,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2424000,-85.7616000,2017-01-06,98
95547,1226783,40245,FOOD SERVICE,38.2631000,-85.4907000,2016-09-14,100
95547,1259524,40245,FOOD SERVICE,38.2631000,-85.4907000,2017-01-20,100
95548,1220814,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-07-08,100
95549,1176994,40206,FOOD SERVICE,38.2540000,-85.6623000,2016-03-04,96
95549,1238703,40206,FOOD SERVICE,38.2540000,-85.6623000,2016-10-26,91
95549,1241471,40206,FOOD SERVICE,38.2540000,-85.6623000,2016-11-03,100
95574,1217181,40272,PRE-PACKAGED RETAIL,38.0981000,-85.8724000,2016-08-09,100
95582,1209356,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2554000,-85.7217000,2016-07-12,98
95582,1209357,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2554000,-85.7217000,2016-07-12,98
95582,1250045,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2554000,-85.7217000,2016-12-09,96
95582,1250046,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2554000,-85.7217000,2016-12-09,100
95590,1221106,40241,FOOD SERVICE,38.2950000,-85.5564000,2016-08-22,95
95590,1258171,40241,FOOD SERVICE,38.2950000,-85.5564000,2017-01-13,100
95591,1177391,40206,FOOD SERVICE,38.2543000,-85.6933000,2016-03-07,99
95591,1239203,40206,FOOD SERVICE,38.2543000,-85.6933000,2016-10-31,90
95591,1242191,40206,FOOD SERVICE,38.2543000,-85.6933000,2016-11-07,100
95617,1235583,40207,FOOD SERVICE,38.2520000,-85.6496000,2016-10-17,100
95617,1267081,40207,FOOD SERVICE,38.2520000,-85.6496000,2017-02-13,100
95618,1221441,40272,FOOD SERVICE,38.1075000,-85.8652000,2016-08-23,95
95618,1261054,40272,FOOD SERVICE,38.1075000,-85.8652000,2017-01-26,96
95619,1215822,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.0995000,-85.8722000,2016-08-03,98
95619,1215823,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.0995000,-85.8722000,2016-08-03,98
95619,1260671,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.0995000,-85.8722000,2017-01-25,93
95619,1260672,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.0995000,-85.8722000,2017-01-25,97
95623,1200020,40213,FOOD SERVICE,38.1573000,-84.7059000,2016-06-07,88
95623,1250849,40213,FOOD SERVICE,38.1573000,-84.7059000,2016-12-13,94
95628,1221487,40219,PRE-PACKAGED RETAIL,38.1490000,-85.6940000,2016-08-23,95
95629,1221488,40219,PRE-PACKAGED RETAIL,38.1490000,-85.6940000,2016-08-23,94
95650,1179924,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1654000,-85.6049000,2016-03-14,100
95650,1221920,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1654000,-85.6049000,2016-08-24,100
95650,1264655,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1654000,-85.6049000,2017-02-06,100
95651,1189565,40202,FOOD SERVICE,38.2482000,-85.7632000,2016-04-29,100
95651,1230084,40202,FOOD SERVICE,38.2482000,-85.7632000,2016-09-26,100
95651,1262780,40202,FOOD SERVICE,38.2482000,-85.7632000,2017-01-30,99
95668,1209550,40213,FOOD SERVICE,38.1712000,-85.6883000,2016-07-12,87
95668,1211517,40213,FOOD SERVICE,38.1712000,-85.6883000,2016-07-19,97
95685,1210851,47165,MOBILE RETAIL UNIT,37.8393332,-84.2700179,2016-07-17,100
95707,1223977,40220,FOOD SERVICE,38.2209000,-85.6264000,2016-09-02,97
95707,1267167,40220,FOOD SERVICE,38.2209000,-85.6264000,2017-02-21,97
95709,1180247,40219,FOOD SERVICE,38.1344000,-85.6850000,2016-03-21,90
95710,1233145,40207,FOOD SERVICE,38.2523000,-85.6508000,2016-10-03,100
95710,1263451,40207,FOOD SERVICE,38.2523000,-85.6508000,2017-02-06,100
95712,1193120,40258,FOOD SERVICE,38.1372000,-85.8434000,2016-05-13,98
95712,1248165,40258,FOOD SERVICE,38.1372000,-85.8434000,2016-12-02,100
95779,1229354,40207,FOOD SERVICE,38.2371000,-85.6855000,2016-09-22,94
95783,1174897,40203,FOOD SERVICE,38.2423000,-85.7417000,2016-02-25,97
95783,1241472,40203,FOOD SERVICE,38.2423000,-85.7417000,2016-11-03,95
95785,1187460,40218,FOOD SERVICE,38.2101000,-85.6418000,2016-04-20,70
95785,1189257,40218,FOOD SERVICE,38.2101000,-85.6418000,2016-04-28,92
95790,1175450,40219,FOOD SERVICE,38.1384000,-85.6771000,2016-02-29,93
95790,1229609,40219,FOOD SERVICE,38.1384000,-85.6771000,2016-09-23,95
95800,1190459,40228,FOOD SERVICE,38.1357000,-85.6128000,2016-05-04,95
95800,1234398,40228,FOOD SERVICE,38.1357000,-85.6128000,2016-10-11,95
95802,1211100,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2114000,-85.8222000,2016-07-18,98
95802,1249665,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2114000,-85.8222000,2016-12-08,95
95803,1212710,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2331000,-85.7882000,2016-07-20,97
95803,1251897,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2331000,-85.7882000,2016-12-15,96
95804,1179220,40207,FOOD SERVICE,38.2538000,-85.6543000,2016-03-15,79
95804,1181021,40207,FOOD SERVICE,38.2538000,-85.6543000,2016-03-23,100
95804,1242860,40207,FOOD SERVICE,38.2538000,-85.6543000,2016-11-10,85
95804,1255413,40207,FOOD SERVICE,38.2538000,-85.6543000,2017-01-04,100
95805,1219333,40204,FOOD SERVICE,38.2390000,-85.7213000,2016-08-16,97
95805,1257092,40204,FOOD SERVICE,38.2390000,-85.7213000,2017-01-10,100
95806,1183739,40291,FOOD SERVICE,38.1660000,-85.6016000,2016-04-05,96
95806,1228908,40291,FOOD SERVICE,38.1660000,-85.6016000,2016-09-21,95
95808,1176815,40204,FOOD SERVICE,38.2360000,-85.7159000,2016-03-03,100
95808,1244756,40204,FOOD SERVICE,38.2360000,-85.7159000,2016-11-16,98
95809,1227509,40222,FOOD SERVICE,38.2673000,-85.6607000,2016-09-16,98
95809,1263207,40222,FOOD SERVICE,38.2673000,-85.6607000,2017-02-03,100
95822,1186831,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2366000,-85.8000000,2016-04-18,100
95822,1235634,40210,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2366000,-85.8000000,2016-10-17,100
95833,1208555,40205,FOOD SERVICE,38.2305000,-85.7047000,2016-07-07,98
95833,1210743,40205,FOOD SERVICE,38.2305000,-85.7047000,2016-06-30,89
95833,1255451,40205,FOOD SERVICE,38.2305000,-85.7047000,2017-01-04,98
95834,1227819,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2498000,-85.6138000,2016-09-19,100
95834,1227820,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2498000,-85.6138000,2016-09-19,100
95839,1186727,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1320000,-85.7567000,2016-04-18,100
95839,1243031,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1320000,-85.7567000,2016-11-11,96
95873,1219339,40059,PRE-PACKAGED RETAIL,38.3480000,-85.6185000,2016-08-16,100
95874,1190293,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2646000,-85.5638000,2016-05-03,100
95874,1250819,40223,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2646000,-85.5638000,2016-12-12,98
95877,1226779,40216,FOOD SERVICE,38.1841000,-85.8004000,2016-09-14,96
95877,1265343,40216,FOOD SERVICE,38.1841000,-85.8004000,2017-02-10,96
95878,1188599,40059,FOOD SERVICE,38.3282000,-85.6348000,2016-04-26,93
95878,1244863,40059,FOOD SERVICE,38.3282000,-85.6348000,2016-11-18,95
95914,1217535,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1735000,-85.8704000,2016-08-10,100
95914,1217536,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1735000,-85.8704000,2016-08-10,100
95914,1261732,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1735000,-85.8704000,2017-01-30,100
95914,1261733,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1735000,-85.8704000,2017-01-30,99
95915,1186204,40219,FOOD SERVICE,38.1626000,-85.6995000,2016-04-14,92
95915,1187519,40219,FOOD SERVICE,38.1626000,-85.6995000,2016-04-20,99
95915,1239530,40219,FOOD SERVICE,38.1626000,-85.6995000,2016-11-01,95
95916,1207595,40206,FOOD SERVICE COMMISSARY,38.2599000,-85.7093000,2016-07-05,99
95916,1252957,40206,FOOD SERVICE COMMISSARY,38.2599000,-85.7093000,2016-12-20,100
95917,1223138,40299,MOBILE RESTRICTED CONCESSION,38.1883000,-85.6044000,2016-08-12,96
95942,1177640,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1383000,-85.6834000,2016-03-08,95
95942,1177641,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1383000,-85.6834000,2016-03-08,95
95942,1232465,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1383000,-85.6834000,2016-10-04,89
95942,1232466,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1383000,-85.6834000,2016-10-04,89
95968,1188999,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-03-16,98
95968,1229597,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-09-16,96
95970,1191976,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1528000,-85.8027000,2016-05-10,96
95970,1191977,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1528000,-85.8027000,2016-05-10,94
95970,1244737,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1528000,-85.8027000,2016-11-15,94
95970,1244753,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1528000,-85.8027000,2016-11-15,95
95971,1195737,40213,FOOD SERVICE,38.1575000,-85.7112000,2016-05-23,96
95971,1245678,40213,FOOD SERVICE,38.1575000,-85.7112000,2016-11-22,98
96004,1188952,40201,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-03-22,94
96008,1205639,40207,FOOD SERVICE,38.2348000,-85.6389000,2016-06-17,98
96008,1250503,40207,FOOD SERVICE,38.2348000,-85.6389000,2016-12-09,98
96023,1200081,40216,MOBILE RESTRICTED CONCESSION,38.1939000,-85.8064000,2016-06-01,96
96041,1179497,40219,FOOD SERVICE,38.1405000,-85.6870000,2016-03-15,82
96041,1180248,40219,FOOD SERVICE,38.1405000,-85.6870000,2016-03-21,99
96041,1231964,40219,FOOD SERVICE,38.1405000,-85.6870000,2016-10-03,99
96043,1217829,40206,FOOD SERVICE,38.2543000,-85.6946000,2016-08-01,100
96043,1267082,40206,FOOD SERVICE,38.2543000,-85.6946000,2017-02-13,98
96061,1183456,40272,FOOD SERVICE,38.0982000,-85.8724000,2016-04-04,97
96061,1239593,40272,FOOD SERVICE,38.0982000,-85.8724000,2016-11-01,95
96062,1194204,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1925000,-85.6487000,2016-05-17,98
96062,1243282,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1925000,-85.6487000,2016-11-14,98
96078,1223420,40208,FOOD SERVICE,38.2186000,-85.6260000,2016-08-29,100
96078,1256184,40208,FOOD SERVICE,38.2186000,-85.6260000,2017-01-06,100
96091,1199019,40222,FOOD SERVICE,38.2346000,-85.5769000,2016-06-03,100
96091,1257597,40222,FOOD SERVICE,38.2346000,-85.5769000,2017-01-11,100
96109,1178539,40209,FOOD SERVICE,38.2089000,-85.7561000,2016-03-10,98
96109,1226298,40209,FOOD SERVICE,38.2089000,-85.7561000,2016-09-13,100
96111,1200865,40222,FOOD SERVICE,38.2273000,-85.5766000,2016-06-07,96
96111,1259486,40222,FOOD SERVICE,38.2273000,-85.5766000,2017-01-20,97
96112,1208673,40202,FOOD SERVICE,38.2521000,-85.7448000,2016-07-08,96
96112,1247153,40202,FOOD SERVICE,38.2521000,-85.7448000,2016-11-30,93
96113,1187228,40222,FOOD SERVICE,38.2392000,-85.5777000,2016-04-19,100
96113,1252179,40222,FOOD SERVICE,38.2392000,-85.5777000,2016-12-16,98
96114,1188575,40291,FOOD SERVICE,38.1654000,-85.5985000,2016-04-26,96
96114,1219340,40291,FOOD SERVICE,38.1654000,-85.5985000,2016-08-16,88
96114,1221410,40291,FOOD SERVICE,38.1654000,-85.5985000,2016-08-23,100
96120,1210513,40216,FOOD SERVICE,38.1688000,-85.8288000,2016-07-13,78
96120,1212716,40216,FOOD SERVICE,38.1688000,-85.8288000,2016-07-22,98
96120,1256473,40216,FOOD SERVICE,38.1688000,-85.8288000,2017-01-09,95
96121,1253211,40299,PRE-PACKAGED RETAIL,38.2056000,-85.5791000,2016-12-19,100
96124,1201220,40059,FOOD SERVICE,38.3248000,-85.5660000,2016-06-13,93
96124,1249048,40059,FOOD SERVICE,38.3248000,-85.5660000,2016-12-06,98
96135,1202467,40299,FOOD SERVICE,38.1933000,-85.3517000,2016-06-16,98
96135,1245247,40299,FOOD SERVICE,38.1933000,-85.3517000,2016-11-18,98
96155,1238951,40216,MOBILE RESTRICTED CONCESSION,38.2072000,-85.7889000,2016-10-30,97
96157,1214092,40059,FOOD SERVICE,38.3392000,-85.6233000,2016-07-21,95
96157,1253368,40059,FOOD SERVICE,38.3392000,-85.6233000,2016-12-21,94
96184,1178661,40217,FOOD SERVICE,38.2206000,-85.7369000,2016-03-11,99
96184,1238952,40217,FOOD SERVICE,38.2206000,-85.7369000,2016-10-28,98
96186,1187802,40245,FOOD SERVICE,38.2395000,-85.4942000,2016-04-20,96
96186,1248916,40245,FOOD SERVICE,38.2395000,-85.4942000,2016-12-06,97
96187,1256183,40216,MOBILE RESTRICTED CONCESSION,38.2084000,-85.7900000,2017-01-08,100
96189,1232137,40213,FOOD SERVICE,38.1987000,-85.7327000,2016-10-03,91
96189,1264669,40213,FOOD SERVICE,38.1987000,-85.7327000,2017-02-09,86
96189,1266021,40213,FOOD SERVICE,38.1987000,-85.7327000,2017-02-15,98
96192,1211543,40214,FOOD SERVICE,38.1288000,-85.7821000,2016-07-19,89
96192,1259121,40214,FOOD SERVICE,38.1288000,-85.7821000,2017-01-19,90
96193,1245544,40202,MOBILE RESTRICTED CONCESSION,38.2518000,-85.6466000,2016-10-15,100
96242,1227286,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2154000,-85.8179000,2016-09-15,100
96242,1261390,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2154000,-85.8179000,2017-01-27,99
96245,1178185,40202,FOOD SERVICE,38.2561000,-85.7578000,2016-03-07,100
96245,1218671,40202,FOOD SERVICE,38.2561000,-85.7578000,2016-08-12,100
96245,1255309,40202,FOOD SERVICE,38.2561000,-85.7578000,2016-12-30,100
96251,1190134,40203,FOOD SERVICE,38.2353000,-85.7622000,2016-05-03,97
96257,1254547,40241,PRE-PACKAGED RETAIL,38.3008000,-85.5384000,2016-12-23,95
96258,1232978,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-03-31,98
96258,1232979,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-03-11,96
96265,1220842,40206,SELF-CONTAINED MOBILE FOOD UNITS,38.2526647,-85.7584557,2016-07-22,100
96267,1187787,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2859000,-84.5786000,2016-04-21,98
96267,1187788,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2859000,-84.5786000,2016-04-21,100
96267,1248036,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2859000,-84.5786000,2016-12-02,98
96267,1248037,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2859000,-84.5786000,2016-12-02,99
96269,1182546,40208,FOOD SERVICE,38.2126000,-85.7609000,2016-03-22,100
96300,1204986,40243,FOOD SERVICE,38.2459000,-85.5280000,2016-06-24,97
96300,1250508,40243,FOOD SERVICE,38.2459000,-85.5280000,2016-12-12,95
96302,1189531,40203,FOOD SERVICE,38.2620000,-85.7749000,2016-04-28,100
96302,1239585,40203,FOOD SERVICE,38.2620000,-85.7749000,2016-11-01,100
96303,1201221,40241,FOOD SERVICE,38.3031000,-85.5327000,2016-06-13,99
96303,1248038,40241,FOOD SERVICE,38.3031000,-85.5327000,2016-12-02,98
96322,1191536,40291,FOOD SERVICE,38.1574000,-85.5900000,2016-05-09,95
96322,1237075,40291,FOOD SERVICE,38.1574000,-85.5900000,2016-10-21,97
96326,1204192,40202,FOOD SERVICE,38.2489000,-85.4550000,2016-06-20,94
96326,1252501,40202,FOOD SERVICE,38.2489000,-85.4550000,2016-12-19,92
96327,1189283,40245,FOOD SERVICE,38.2897000,-85.5093000,2016-04-28,99
96327,1243036,40245,FOOD SERVICE,38.2897000,-85.5093000,2016-11-11,100
96328,1209565,40272,FOOD SERVICE,38.1003000,-85.8719000,2016-07-12,96
96328,1255829,40272,FOOD SERVICE,38.1003000,-85.8719000,2017-01-05,96
96329,1177508,40204,FOOD SERVICE,38.2351000,-85.7143000,2016-03-03,83
96329,1179815,40204,FOOD SERVICE,38.2351000,-85.7143000,2016-03-10,96
96331,1223070,40222,FOOD SERVICE,38.2257000,-85.5821000,2016-08-30,100
96331,1261668,40222,FOOD SERVICE,38.2257000,-85.5821000,2017-01-30,100
96332,1217683,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1336000,-85.7526000,2016-08-05,96
96332,1260424,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1336000,-85.7526000,2017-01-24,96
96332,1260425,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1336000,-85.7526000,2017-01-24,93
96340,1193864,40206,PRE-PACKAGED RETAIL,38.2512000,-85.7333000,2016-05-14,99
96347,1254928,40228,PRE-PACKAGED RETAIL,38.1376000,-85.6353000,2016-12-30,95
96354,1256185,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2358000,-85.7640000,2017-01-06,94
96360,1213607,40212,FOOD SERVICE,38.2590000,-85.7898000,2016-07-26,100
96360,1247669,40212,FOOD SERVICE,38.2590000,-85.7898000,2016-12-01,100
96401,1205641,40208,FOOD SERVICE,38.2036000,-85.7632000,2016-06-27,96
96401,1255424,40208,FOOD SERVICE,38.2036000,-85.7632000,2017-01-04,97
96402,1205642,40208,FOOD SERVICE,38.2027000,-85.7633000,2016-06-27,100
96402,1255125,40208,FOOD SERVICE,38.2027000,-85.7633000,2017-01-03,99
96422,1212668,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1816000,-85.5720000,2016-07-22,100
96422,1262585,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1816000,-85.5720000,2017-02-01,100
96423,1176489,40222,FOOD SERVICE,38.2474000,-85.5770000,2016-03-02,95
96424,1185806,40205,FOOD SERVICE,38.2240000,-85.6913000,2016-04-12,94
96424,1241366,40205,FOOD SERVICE,38.2240000,-85.6913000,2016-11-03,96
96425,1200524,40202,FOOD SERVICE,38.2534000,-85.7571000,2016-06-08,100
96425,1247426,40202,FOOD SERVICE,38.2534000,-85.7571000,2016-11-30,93
96429,1197174,40216,FOOD SERVICE,38.1969000,-85.8398000,2016-05-27,98
96429,1244045,40216,FOOD SERVICE,38.1969000,-85.8398000,2016-11-16,99
96434,1211576,40208,PRE-PACKAGED RETAIL,38.2064000,-85.7756000,2016-07-19,97
96434,1265671,40208,PRE-PACKAGED RETAIL,38.2064000,-85.7756000,2017-02-13,96
96442,1223576,40205,FOOD SERVICE,38.1340000,-85.4150000,2016-08-31,97
96476,1254094,40202,FOOD SERVICE,38.2488000,-85.7572000,2016-12-27,95
96479,1245977,40213,SUPERMARKET WITH PROCESSING,38.1975000,-85.7001000,2016-11-23,96
96480,1177294,40291,FOOD SERVICE,38.1484000,-85.5865000,2016-03-07,97
96480,1218994,40291,FOOD SERVICE,38.1484000,-85.5865000,2016-08-15,98
96480,1261014,40291,FOOD SERVICE,38.1484000,-85.5865000,2017-01-26,99
96481,1213087,40207,FOOD SERVICE,38.2324000,-85.6398000,2016-07-21,100
96481,1254487,40207,FOOD SERVICE,38.2324000,-85.6398000,2016-12-28,99
96482,1183457,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1641000,-85.7976000,2016-04-04,99
